Feature,Coefficient,Std Error,T-Statistic,P-Value,Significant,Conf Int Low,Conf Int High,VIF
BenchmarkMapAddNoAllocs/items_10000000-2_BenchmarkMapHasHit/items_10000000-2,0.00010702398340474698,0.00020312907540919297,0.5268767318964689,0.5995754427038311,False,-0.0002965273791873924,0.0005105753459968864,1000.0
BenchmarkIsAutoMetricMiss-2_BenchmarkUnionFullOverlap/items_1000-2,-0.00010696231848497892,7.812941316859409e-05,-1.3690403414929895,0.17439372179088106,False,-0.0002621800345071505,4.825539753719262e-05,1000.0
BenchmarkFilterAdd/maxItems=10000000-2_BenchmarkIntersectPartialOverlap/items_10000-2,-0.00010694604622175894,0.0002703617481351712,-0.3955664843840621,0.6933609645969776,False,-0.0006440668480220679,0.00043017475557855,1000.0
BenchmarkIntersectFullOverlap/items_10000-2_BenchmarkMapAddNoAllocs/items_1000000-2,0.00010692134605318918,0.00017006561312399085,0.6287064391743635,0.5311336809893501,False,-0.00023094367778941997,0.00044478636989579836,1000.0
BenchmarkBlockStreamReaderRowsWorstCase-2_BenchmarkMarshalConstArray-2,0.00010689022527674467,0.00019106300881938256,0.5594501308088953,0.5772441819965777,False,-0.00027268979001498204,0.0004864702405684714,1000.0
BenchmarkIntersectPartialOverlap/items_1000-2_BenchmarkParseStream-2,-0.00010689016867027076,0.00023371488410984186,-0.4573528514342898,0.6485195680297853,False,-0.0005712055787148251,0.0003574252413742836,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-10000000-2_BenchmarkSanitizeLabelName-2,-0.000106886879420721,0.0001417023986944136,-0.7543053639566573,0.4526350155166664,False,-0.00038840342726356725,0.00017462966842212528,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-10-2_BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-100000-2,-0.00010688151691923587,0.0002622573115720948,-0.40754446950797035,0.6845759269102728,False,-0.0006279014409329321,0.00041413840709446034,1000.0
BenchmarkReadBulkRequest/gzip:off-2_bench-fast-queue-throughput-concurrent-100000,-0.00010679583801165575,0.00010352300328702497,-1.0316145650793827,0.30501700880025423,False,-0.00031246235301918073,9.88706769958692e-05,1000.0
BenchmarkAddMulti/items_10-2_BenchmarkIntersectPartialOverlap/items_100000-2,-0.00010675290160591773,0.00016264609434682326,-0.6563508458941534,0.5132730652634272,False,-0.0004298777563896545,0.000216371953177819,1000.0
BenchmarkUnionPartialOverlap/items_10000-2_BenchmarkUnmarshalInt64NearestDelta2-2,0.00010670135664049736,0.00017077137405472533,0.6248199221393153,0.5336701619287778,False,-0.00023256578447502537,0.0004459684977560201,1000.0
BenchmarkAppendFloatToDecimal/RealFloat-2_BenchmarkFilterHasHit/maxItems=100000-2,-0.00010661110440899366,0.00015370931457028188,-0.6935890951504238,0.48972616462385843,False,-0.0004119814863347993,0.000198759277516812,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-0-2_BenchmarkPromInstantUnmarshal/Instant_std+fastjson-2,0.00010659472455881081,0.00012950841695523314,0.8230717899644866,0.4126427457034325,False,-0.00015069635021299903,0.0003638857993306206,1000.0
BenchmarkBlock_MustInitFromRows/rowsPerBlock_10000-2_BenchmarkSetAddRandomLastBits/lastBits_20-2,-0.00010647890452151592,0.00011894232833434989,-0.8952145633319119,0.37306041618486097,False,-0.0003427786000353972,0.00012982079099236536,1000.0
BenchmarkMapAddNoAllocs/items_1000000-2_BenchmarkUnionPartialOverlap/items_1000-2,-0.00010647165678755337,0.0002193330279143848,-0.48543376161803536,0.628548322918226,False,-0.0005422149992805305,0.00032927168570542366,1000.0
BenchmarkAppendDecimalToFloat/Zeros-2_BenchmarkUnionNoOverlap/items_10000000-2,-0.00010640599668754067,6.731863516218724e-05,-1.580632115181514,0.11747041323350361,False,-0.0002401462152791835,2.733422190410217e-05,1000.0
BenchmarkPodGetTargetLabels-2_BenchmarkQueueThroughputSerial/block-size-100-2,0.00010638500502869921,0.0001665117559796907,0.6389038683951834,0.5245081554018975,False,-0.00022441966130403064,0.00043718967136142906,1000.0
BenchmarkFilterHasMiss/maxItems=1000000-2_BenchmarkUnmarshalGaugeArray-2,0.00010637722274899975,0.00020593748622471888,0.51655104031386,0.6067365573880469,False,-0.0003027535381101821,0.0005155079836081816,1000.0
BenchmarkSetAddRandomLastBits/lastBits_20-2_bench-fast-queue-throughput-concurrent-100000,-0.00010637183345706712,0.000149256845365098,-0.7126764149200017,0.4778896741612032,False,-0.00040289660816966646,0.00019015294125553225,1000.0
BenchmarkAppendLowercase/ascii-all-lowercase-2_BenchmarkFederate-2,-0.00010636113884884317,9.293936041877815e-05,-1.1444143618977733,0.2554863275971302,False,-0.00029100140002212116,7.827912232443484e-05,1000.0
BenchmarkAppendDecimalToFloat/RealFloat-2_BenchmarkMergeBlockStreamsFourSourcesBestCase-2,-0.000106338058707726,9.973339469971622e-05,-1.0662231946269907,0.2891746902375102,False,-0.0003044758548156123,9.17997374001603e-05,1000.0
BenchmarkFilterHasHit/maxItems=100000-2_BenchmarkIfExpression/equal___name__:_middle-2,0.00010625460823617848,0.0001668935994784079,0.6366607740995204,0.5259618487583457,False,-0.00022530865685398607,0.00043781787332634306,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1-2_BenchmarkQueueThroughputSerial/block-size-1000000-2,-0.00010621657411588812,0.00037404209205981674,-0.283969575538846,0.7770859699624959,False,-0.0008493164755627009,0.0006368833273309247,1000.0
BenchmarkBlockStreamReaderBlocksBestCase-2_BenchmarkUnionFullOverlap/items_10000-2,-0.00010618442790242825,0.00024777866130819303,-0.42854549032514755,0.6692779477233757,False,-0.0005984399860530771,0.0003860711302482205,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-10000-2_BenchmarkMergeBlockStreamsTwoSourcesBestCase-2,-0.00010616421744744857,0.0001121197330088285,-0.946882538857714,0.3462340578178109,False,-0.00032890963652659196,0.00011658120163169483,1000.0
BenchmarkPodGetTargetLabels-2_BenchmarkQueueThroughputConcurrent/block-size-1000000-2,0.00010614834694523009,0.00014061724263649932,0.7548743308786634,0.4522952370831955,False,-0.00017321234898466748,0.00038550904287512763,1000.0
BenchmarkBlock_MustInitFromRows/rowsPerBlock_1-2_BenchmarkSetAddRandomLastBits/lastBits_32-2,-0.00010613098729689933,9.355806530923281e-05,-1.1343862973877226,0.2596449322615639,False,-0.0002920004137242525,7.973843913045386e-05,1000.0
BenchmarkAppendDecimalToFloat/Integers-2_BenchmarkAppendDecimalToFloat/Zeros-2,-0.00010610616847585056,0.00011123582476230962,-0.9538848541158372,0.3426969293512194,False,-0.0003270955495453168,0.0001148832125936157,1000.0
BenchmarkBlockStreamWriterBlocksWorstCase-2_BenchmarkFilterAdd/maxItems=1000-2,-0.00010607178815951463,5.215987218632125e-05,-2.03358987883662,0.04493777709824669,True,-0.00020969647827844164,-2.447098040587637e-06,1000.0
BenchmarkCacheGet-2_BenchmarkMarshalConstArray-2,-0.00010602518218836775,0.00018093822520049755,-0.5859744786978058,0.5593593319580963,False,-0.0004654905476343211,0.0002534401832575856,1000.0
BenchmarkSetAddRandomLastBits/lastBits_20-2_bench-fast-queue-throughput-serial-1,-0.00010601096197117547,0.00016887590340454643,-0.6277447512285016,0.5317607338417363,False,-0.0004415124198033366,0.00022949049586098563,1000.0
BenchmarkBlock_MustInitFromRows/rowsPerBlock_1-2_BenchmarkMarshalVarUint64s/up-to-(1<<14)-1-2,-0.0001059543329067103,0.00011999231641513629,-0.8830093131975308,0.37958377314880287,False,-0.00034434001300873233,0.00013243134719531175,1000.0
BenchmarkAddMulti/items_10-2_bench-fast-queue-throughput-serial-10000,-0.00010592740766908822,0.00013311486627549566,-0.7957594116487331,0.42826574102487414,False,-0.000370383323487802,0.00015852850814962552,1000.0
BenchmarkIsAutoMetricMiss-2_BenchmarkUnmarshalInt64NearestDelta2-2,-0.00010591237474442001,9.313465669890274e-05,-1.1371961684126528,0.25847491114924764,False,-0.0002909406260653157,7.911587657647568e-05,1000.0
BenchmarkIntersectNoOverlap/items_10000000-2_BenchmarkSanitizeLabelName-2,-0.0001058922845067776,9.248041721165695e-05,-1.1450238623429363,0.25523509575079184,False,-0.000289620774894839,7.783620588128377e-05,1000.0
BenchmarkAppendFloatToDecimal/Zeros-2_BenchmarkMergeBlockStreamsTwoSourcesBestCase-2,-0.00010587865642970071,8.079727884122839e-05,-1.3104235433195561,0.19338701162586394,False,-0.00026639655326171234,5.4639240402310936e-05,1000.0
BenchmarkDeduplicatorPush-2_BenchmarkPodGetTargetLabels-2,-0.00010583253767503035,7.57552623638728e-05,-1.397032158197649,0.16583898652352777,False,-0.0002563335887376708,4.466851338761005e-05,1000.0
BenchmarkLogRowsMustAdd-2_BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-10000000-2,0.00010578843851842261,0.00024254944610451655,0.436152051540194,0.6637708544218909,False,-0.0003760783709192211,0.0005876552479560662,1000.0
BenchmarkUnionNoOverlap/items_10000000-2_bench-fast-queue-throughput-concurrent-100000,-0.00010567553944557951,0.0001674120405591905,-0.6312302215097646,0.5294899055324396,False,-0.00043826877823178984,0.0002269176993406308,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-10-2_BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1000000-2,-0.00010556810744481748,0.00030494587068355194,-0.3461863812360571,0.7300106463608362,False,-0.0007113963050245735,0.0005002600901349386,1000.0
BenchmarkMarshalConstArray-2_BenchmarkMergeBlockStreamsFourSourcesBestCase-2,-0.00010555359810946422,9.472327058327682e-05,-1.1143365031580683,0.26810184498976475,False,-0.0002937379081894544,8.263071197052596e-05,1000.0
BenchmarkBlock_MustInitFromRows/rowsPerBlock_1-2_BenchmarkMarshalGaugeArray-2,-0.00010552788029238682,7.406428693633605e-05,-1.4248146395184518,0.15766933844656622,False,-0.0002526695135241843,4.161375293941066e-05,1000.0
BenchmarkAddMulti/items_10-2_BenchmarkGraphiteMatchTemplateMatch/match-long-2,-0.00010552327447928952,0.00010367094004340479,-1.017867441301383,0.31146941685877877,False,-0.00031148369167434853,0.00010043714271576951,1000.0
BenchmarkFilterHasMiss/maxItems=100000-2_BenchmarkFilterHasMiss/maxItems=10000000-2,0.00010550253016782805,0.0002585192034567798,0.40810326179682177,0.6841671366605733,False,-0.0004080909896227738,0.0006190960499584299,1000.0
BenchmarkMarshalGaugeArray-2_bench-fast-queue-throughput-serial-100000,-0.00010549912462658768,0.0001915886110726509,-0.5506544675903629,0.583234834683698,False,-0.00048612334053341915,0.00027512509128024376,1000.0
BenchmarkLabelsCompressorCompress-2_BenchmarkUnionFullOverlap/items_10000-2,-0.00010549023000831862,0.00024827563643565006,-0.42489159034201235,0.6719298112089181,False,-0.0005987331159920492,0.00038775265597541206,1000.0
BenchmarkBlockStreamWriterBlocksBestCase-2_BenchmarkParseProtobufRequest/streams_10/rows_100/labels_10-2,-0.00010548553105212839,0.00032057515984368026,-0.32905085691469527,0.7428817377357331,False,-0.0007423640394956087,0.000531392977391352,1000.0
BenchmarkAppendFloatToDecimal/Zeros-2_BenchmarkUnionPartialOverlap/items_100000-2,0.00010548462132313253,0.00013445226428070528,0.7845507242846056,0.43477722162063115,False,-0.00016162826906331924,0.0003725975117095843,1000.0
BenchmarkSanitizeLabelName-2,-0.00010547237163752862,0.00011699369311721099,-0.9015218583779585,0.36971717856042585,False,-0.00033790076317640133,0.00012695601990134406,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1000000-2_BenchmarkMergeBlockStreamsTwoSourcesBestCase-2,-0.00010546544011349783,0.00017872120857276446,-0.590111497990227,0.5565946581991785,False,-0.0004605263150688169,0.0002495954348418212,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1-2_bench-fast-queue-throughput-serial-1,-0.00010546383601373154,0.00018441415481622986,-0.5718857975887321,0.5688249857217482,False,-0.00047183474233253845,0.0002609070703050754,1000.0
BenchmarkMarshalVarUint64s/up-to-(1<<28)-1-2_BenchmarkStringsToLower/ascii-some-uppercase-2,-0.00010545709829834425,6.0739329128895716e-05,-1.7362242851670684,0.08594617393855485,False,-0.00022612637709814811,1.521218050145962e-05,1000.0
BenchmarkIfExpression/equal___name__:_middle-2_BenchmarkStringsToLower/ascii-some-uppercase-2,-0.0001054314765316015,5.045079920054092e-05,-2.0897880351213765,0.03945820501099746,True,-0.00020566079486147415,-5.20215820172888e-06,1000.0
BenchmarkAppendDecimalToFloat/Zeros-2_BenchmarkFilterHasHit/maxItems=1000-2,-0.00010541396662095575,6.528955123642614e-05,-1.6145610534100827,0.10990646205425238,False,-0.00023512305583633776,2.4295122594426253e-05,1000.0
BenchmarkPromInstantUnmarshal/Instant_std+fastjson-2_BenchmarkUnionFullOverlap/items_10000000-2,-0.0001053894361994634,0.00013624223634313946,-0.7735445264861165,0.4412272732663348,False,-0.00037605841851092413,0.00016527954611199737,1000.0
BenchmarkAppendDecimalToFloat/Integers-2_BenchmarkPromInstantUnmarshal/Instant_std+fastjson-2,0.0001053054643051281,0.00010011451667633435,1.0518500992775688,0.29568432892296764,False,-9.358949713060812e-05,0.00030420042574086435,1000.0
BenchmarkIntersectNoOverlap/items_10000000-2_BenchmarkSetAddRandomLastBits/lastBits_32-2,-0.00010529517510328985,0.00016406914413645587,-0.6417731722652014,0.5226516864323407,False,-0.0004312471666742436,0.00022065681646766386,1000.0
BenchmarkStringsToLower/ascii-some-uppercase-2_BenchmarkUnionPartialOverlap/items_100000-2,0.00010527415419103854,0.0001337948680607139,0.7868325274125377,0.4334469580721625,False,-0.0001605327038620014,0.0003710810122440785,1000.0
BenchmarkAppendDecimalToFloat/Integers-2_BenchmarkDedupAggr/samplesPerPush_100000-2,0.00010527148912576036,0.00010855831764262261,0.9697229232339194,0.33478349891559656,False,-0.00011039855671647063,0.0003209415349679914,1000.0
BenchmarkIntersectNoOverlap/items_10000000-2_BenchmarkMarshalGaugeArray-2,-0.00010523828642046905,9.545429780245138e-05,-1.1024991943083196,0.2731841729204581,False,-0.0002948749096653548,8.439833682441672e-05,1000.0
BenchmarkDeduplicateSamples/minScrapeInterval=10s-2_BenchmarkMapHasMiss/items_10000000-2,-0.00010521008393524266,0.00031398879418042305,-0.3350759195399414,0.7383475501170009,False,-0.0007290036273997644,0.0005185834595292791,1000.0
BenchmarkBlock_MustInitFromRows/rowsPerBlock_10000-2_BenchmarkFilterAdd/maxItems=100000-2,0.00010519078958886033,0.00010913516071004829,0.963857925387883,0.33769985609328,False,-0.00011162525568940672,0.00032200683486712737,1000.0
BenchmarkFilterAdd/maxItems=1000000-2_BenchmarkUnionPartialOverlap/items_1000-2,0.00010515523247322394,0.0002111358009184349,0.4980454854922831,0.6196668325101811,False,-0.0003143028878425298,0.0005246133527889777,1000.0
BenchmarkMapAddReuse/items_10000000-2_BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-100-2,-0.00010514148213020715,0.00035078232798929724,-0.2997342617938699,0.7650710145006345,False,-0.0008020318024753426,0.0005917488382149283,1000.0
BenchmarkFilterHasHit/maxItems=10000000-2_BenchmarkSanitizeLabelName-2,-0.00010513884015333699,9.572495093968146e-05,-1.0983431082622068,0.2749843697482266,False,-0.0002953131630953193,8.503548278864534e-05,1000.0
BenchmarkAddMulti/items_100-2_BenchmarkBlock_MustInitFromRows/rowsPerBlock_1-2,-0.00010511377812604398,8.74537086673233e-05,-1.2019361983366554,0.2325413071939749,False,-0.00027885583462553963,6.862827837345164e-05,1000.0
BenchmarkBlock_MustInitFromRows/rowsPerBlock_1-2_BenchmarkUnionPartialOverlap/items_1000-2,-0.00010506200559093352,0.00010368965156325978,-1.0132352072456958,0.3136640900545986,False,-0.00031105959648610636,0.0001009355853042393,1000.0
BenchmarkFilterHasHit/maxItems=10000000-2_BenchmarkMarshalVarUint64s/up-to-(1<<14)-1-2,-0.00010503818300460719,0.00013517968341582637,-0.7770264018262206,0.43918075703285153,False,-0.00037359621846722474,0.00016351985245801037,1000.0
BenchmarkAddMulti/items_1-2_BenchmarkBlock_MustInitFromRows/rowsPerBlock_1-2,-0.00010495869861181878,7.678142171080848e-05,-1.366980400638294,0.17503627075235903,False,-0.0002574983943237215,4.758099710008395e-05,1000.0
BenchmarkSetAddRandomLastBits/lastBits_32-2,-0.0001049473648823726,0.0001926439466212334,-0.5447737482699869,0.587256512672637,False,-0.00048766818905547263,0.0002777734592907274,1000.0
BenchmarkBlock_MustInitFromRows/rowsPerBlock_1-2_BenchmarkSanitizeLabelName-2,-0.00010493530283581522,0.00010592922452995807,-0.9906171153564731,0.32452843224604466,False,-0.00031538219632597594,0.0001055115906543455,1000.0
BenchmarkMapHasHit/items_1000000-2_BenchmarkMarshalDeltaConstArray-2,0.00010485169334388662,0.000191470084517192,0.5476139711761189,0.5853125249251582,False,-0.0002755370488728173,0.0004852404355605906,1000.0
BenchmarkIntersectPartialOverlap/items_1000-2_BenchmarkMapAddWithAllocs/items_10000000-2,-0.00010476038441228005,0.00028903826220123846,-0.36244469370405447,0.71786947106297,False,-0.0006789853412167406,0.0004694645723921805,1000.0
BenchmarkAddMulti/items_1000-2_BenchmarkDedupAggr/samplesPerPush_10000-2,-0.00010473877908737118,9.283011697856348e-05,-1.128284467330335,0.26219854095616685,False,-0.0002891620090992358,7.968445092449343e-05,1000.0
BenchmarkMapHasMiss/items_10000000-2_BenchmarkPromInstantUnmarshal/Instant_std+fastjson-2,0.00010473774998138088,0.00021579132844794954,0.48536588904982064,0.6285962702458114,False,-0.0003239693883508051,0.0005334448883135669,1000.0
BenchmarkIntersectPartialOverlap/items_10000-2_BenchmarkUnionNoOverlap/items_1000-2,-0.00010472289906773163,0.00010084782042399471,-1.0384250113432787,0.301854068167294,False,-0.0003050746963895474,9.56288982540841e-05,1000.0
BenchmarkBlockStreamWriterBlocksBestCase-2_BenchmarkFilterHasHit/maxItems=10000000-2,-0.00010471194828289744,0.00023989947253666888,-0.43648261155260404,0.6635319468473323,False,-0.0005813141226997602,0.00037189022613396533,1000.0
BenchmarkDeduplicatorPush-2_BenchmarkQueueThroughputSerial/block-size-100-2,-0.00010469928187180531,0.00014805317450866898,-0.707173501812856,0.48128575477245905,False,-0.00039883275433854996,0.00018943419059493937,1000.0
BenchmarkLabelsCompressorCompress-2_BenchmarkUnionFullOverlap/items_1000-2,-0.00010467698905618487,8.764632659645822e-05,-1.194311195016071,0.23549443960215305,False,-0.0002788017146915759,6.944773657920619e-05,1000.0
bench-fast-queue-throughput-serial-1_created,-0.0001046562463999329,0.0001711043402761233,-0.6116516169668265,0.5423102893647593,False,-0.00044458488303042134,0.00023527239023055552,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-10000000-2_BenchmarkUnionFullOverlap/items_10000000-2,-0.00010451320256610744,0.0001429138814119213,-0.7313019668458137,0.46649451447957235,False,-0.0003884365722803289,0.00017941016714811405,1000.0
BenchmarkUnionFullOverlap/items_100000-2_BenchmarkUnionNoOverlap/items_1000000-2,-0.00010449796259352218,7.97237892098616e-05,-1.310750073838639,0.19327708914902839,False,-0.00026288318490518795,5.388725971814359e-05,1000.0
BenchmarkFilterAdd/maxItems=1000000-2_BenchmarkIntersectPartialOverlap/items_10000-2,0.00010447919856025752,0.00041318392118241146,0.2528636599925492,0.8009502266895538,False,-0.0007163827782809914,0.0009253411754015065,1000.0
BenchmarkDedupAggr/samplesPerPush_1-2_bench-fast-queue-throughput-concurrent-10000,-0.00010444752778807792,0.00011779988128811849,-0.8866522329731132,0.37762930975137565,False,-0.00033847755284110905,0.00012958249726495325,1000.0
BenchmarkAppendDecimalToFloat/Integers-2_bench-fast-queue-throughput-serial-10000,-0.00010442993835941876,0.000207908705261442,-0.5022874738607012,0.6166920680550795,False,-0.000517476869893009,0.0003086169931741715,1000.0
BenchmarkAdd/items_1000-2_BenchmarkFilterHasMiss/maxItems=10000000-2,0.00010434264262102158,0.0001355974160913312,0.7695031780748826,0.443609577992797,False,-0.00016504529171284152,0.00037373057695488465,1000.0
BenchmarkBlock_MustInitFromRows/rowsPerBlock_10000-2_BenchmarkMarshalDeltaConstArray-2,-0.00010433990846099379,0.00011744818594427004,-0.8883909753233974,0.37669868380340343,False,-0.00033767122932831713,0.00012899141240632958,1000.0
BenchmarkFilterHasHit/maxItems=10000000-2_BenchmarkUnionNoOverlap/items_10000-2,0.00010433226736375118,0.00030296347825571314,0.34437242391206846,0.7313695935307083,False,-0.0004975575616499336,0.000706222096377436,1000.0
BenchmarkMapAddReuse/items_10000000-2_BenchmarkMapHasMiss/items_100000-2,0.00010432483430431662,0.0002065482728736901,0.5050869361087038,0.6147323931091508,False,-0.0003060193608401781,0.0005146690294488114,1000.0
BenchmarkDedupAggr/samplesPerPush_1-2_BenchmarkFilterAdd/maxItems=100000-2,0.00010429975287784877,7.745173417896823e-05,1.34664193104886,0.1814770846522649,False,-4.957163554886323e-05,0.0002581711413045608,1000.0
BenchmarkMapAddReuse/items_10000000-2_BenchmarkSetAddRandomLastBits/lastBits_20-2,-0.00010426906919087293,0.00014891439584632134,-0.7001946896959372,0.4856118190519113,False,-0.00040011350816304247,0.00019157536978129657,1000.0
BenchmarkAppendLowercase/ascii-all-lowercase-2_BenchmarkFilterAdd/maxItems=1000-2,-0.00010424094334769634,5.568395396932881e-05,-1.8720104431720692,0.06445273798306489,False,-0.00021486683702428238,6.3849503288897176e-06,1000.0
BenchmarkDeduplicatorPush-2_bench-fast-queue-throughput-concurrent-10000,-0.00010423618506809718,0.0001143630949690577,-0.9114494942297559,0.36449343453380667,False,-0.00033143843423921125,0.00012296606410301685,1000.0
BenchmarkMapHasHit/items_1000000-2_BenchmarkUnionFullOverlap/items_1000-2,0.00010422601051348722,0.00024295054076677996,0.4290009406216504,0.6689476918561994,False,-0.0003784376434780873,0.0005868896645050617,1000.0
BenchmarkMatchRegexPrefixDotPlusMatchUnoptimized-2_BenchmarkSetAddRandomLastBits/lastBits_20-2,-0.0001042243833765745,0.00011252424798455464,-0.9262393239089285,0.3567987399541782,False,-0.00032777344205932643,0.00011932467530617743,1000.0
BenchmarkMapAddNoAllocs/items_10000000-2_BenchmarkMergeBlockStreamsFourSourcesBestCase-2,-0.00010421163833384318,6.742870884026733e-05,-1.5455084358905842,0.12573252735083565,False,-0.00023817053749932934,2.9747260831643e-05,1000.0
BenchmarkBlockStreamWriterBlocksWorstCase-2_BenchmarkDeduplicatorPush-2,-0.00010418554351891498,7.340952768996836e-05,-1.4192373496656112,0.15928401999877864,False,-0.00025002638322566337,4.165529618783341e-05,1000.0
BenchmarkIntersectPartialOverlap/items_1000000-2_BenchmarkMapAddNoAllocs/items_100000-2,0.00010413684473009933,0.00018365934955553978,0.5670108545092482,0.5721183055141177,False,-0.0002607345091941054,0.000469008198654304,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1000000-2_bench-fast-queue-throughput-serial-10000,-0.00010411024182595223,0.00023469805683801274,-0.443592261600225,0.6584020005378527,False,-0.000570378896098678,0.00036215841244677347,1000.0
BenchmarkIntersectNoOverlap/items_1000-2_BenchmarkMarshalConstArray-2,-0.00010409367684348636,0.0002534529411445637,-0.4107021854763711,0.6822671052404812,False,-0.0006076221822818815,0.0003994348285949087,1000.0
BenchmarkMarshalGaugeArray-2_BenchmarkQueueThroughputSerial/block-size-100-2,-0.00010407981501819503,0.00029928016588056744,-0.34776716563211796,0.7288270857106147,False,-0.0006986521011107188,0.0004904924710743287,1000.0
BenchmarkAddMulti/items_1000-2_BenchmarkFederate-2,-0.00010401232647894409,0.00010139909312681848,-1.025771762562583,0.3077483111643141,False,-0.0003054593232444448,9.743467028655657e-05,1000.0
BenchmarkAppendLowercase/ascii-some-uppercase-2_BenchmarkIntersectNoOverlap/items_1000-2,-0.00010399491695698091,0.00016403948988861973,-0.6339626941512183,0.5277131769934215,False,-0.0004298879951887348,0.00022189816127477302,1000.0
BenchmarkSetAddRandomLastBits/lastBits_20-2_bench-fast-queue-throughput-serial-100000,-0.00010397261264736125,0.00012520728950305557,-0.8304038292021639,0.40850792265912406,False,-0.00035271874701360784,0.00014477352171888533,1000.0
BenchmarkDeduplicatorPush-2_BenchmarkQueueThroughputConcurrent/block-size-1000000-2,-0.00010396829067918358,0.00017020814751496425,-0.6108302816117717,0.5428515332537364,False,-0.00044211648396751433,0.00023417990260914714,1000.0
BenchmarkUnionPartialOverlap/items_1000-2,-0.00010394607515624017,0.00019437364042529747,-0.5347745451945125,0.5941245239379807,False,-0.0004901032379730873,0.00028221108766060695,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-10000000-2_bench-fast-queue-throughput-concurrent-100000,-0.00010394233873514374,0.00014354743589420173,-0.7240974949336747,0.47088395166224306,False,-0.00038912437500946047,0.00018123969753917302,1000.0
BenchmarkFilterHasHit/maxItems=10000000-2_BenchmarkUnionPartialOverlap/items_1000-2,-0.00010392822564084071,0.0001388962955220252,-0.748243322474792,0.45626426439921286,False,-0.0003798699597525149,0.0001720135084708335,1000.0
BenchmarkGetStaleSeries-2_BenchmarkUnionNoOverlap/items_1000-2,-0.00010388988864649459,0.00010601857708960172,-0.9799215524152143,0.32975166671986134,False,-0.00031451429659204607,0.00010673451929905688,1000.0
BenchmarkFilterAdd/maxItems=1000-2_BenchmarkIsAutoMetricMiss-2,-0.00010385258679110558,0.00011540164409177367,-0.8999229396464782,0.3705629031708211,False,-0.0003331180950635897,0.00012541292148137855,1000.0
BenchmarkReadBulkRequest/gzip:off-2_BenchmarkUnionFullOverlap/items_10000000-2,-0.00010379078150858088,9.995876900180918e-05,-1.0383359313548803,0.3018952953534075,False,-0.00030237632300456416,9.479475998740238e-05,1000.0
BenchmarkIfExpression/equal___name__:_last-2_BenchmarkMarshalVarUint64s/up-to-(1<<28)-1-2,-0.00010378740422013391,0.00011280205666887956,-0.9200843254550991,0.3599882708946768,False,-0.0003278883783432206,0.00012031356990295275,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1-2_bench-fast-queue-throughput-concurrent-100000,-0.00010370903407167681,0.00018758881437823318,-0.5528529748184744,0.5817346897483644,False,-0.0004763869557177175,0.0002689688875743639,1000.0
BenchmarkAppendDecimalToFloat/Integers-2_BenchmarkFilterHasMiss/maxItems=10000000-2,0.00010369015919073894,0.00020648161880462465,0.5021762217432623,0.6167700040968013,False,-0.0003065216160117091,0.000513901934393187,1000.0
BenchmarkFilterHasMiss/maxItems=1000000-2_BenchmarkMarshalConstArray-2,0.00010362537394897737,0.00023027075331580996,0.4500153513062861,0.6537814461896059,False,-0.0003538476691322199,0.0005610984170301747,1000.0
BenchmarkMapAddNoAllocs/items_100000-2_BenchmarkStringsToLower/ascii-some-uppercase-2,-0.00010361690825129861,0.0001442000988981412,-0.7185633646790396,0.47427138587981055,False,-0.00039009557349920117,0.00018286175699660395,1000.0
BenchmarkBlockStreamWriterBlocksWorstCase-2_BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1-2,-0.00010360672134540155,6.854477191843241e-05,-1.5115189451456998,0.1341596934670966,False,-0.00023978287461409777,3.256943192329466e-05,1000.0
BenchmarkDeduplicatorPush-2_BenchmarkQueueThroughputConcurrent/block-size-10000-2,-0.00010358944880414138,0.00015449045681405186,-0.67052328629479,0.5042412958982443,False,-0.0004105117061383131,0.00020333280853003033,1000.0
BenchmarkMarshalUnmarshalMetricIDs/numMetricIDs-1-2_BenchmarkUnionFullOverlap/items_10000000-2,-0.00010356800217631477,0.00015637160530165088,-0.6623197477350535,0.5094588097218603,False,-0.0004142274893180829,0.0002070914849654533,1000.0
